TransactionID,DateKey,ProductID,BrandID,SegmentID,GeographyID,Units,Revenue,COGS,GrossProfit,IsForecast
32665,20241001,106,11,3,4,3083,38876.63,13989.48,24887.15,0
32666,20241001,106,11,3,7,3811,48056.71,15584.34,32472.37,0
32667,20241001,106,11,3,8,4939,62280.79,22190.47,40090.32,0
32668,20241001,106,11,3,9,4523,57035.03,22276.85,34758.18,0
32669,20241001,106,11,3,11,2205,27805.05,9307.65,18497.4,0
32670,20241001,106,11,3,13,1623,20466.03,6246.67,14219.36,0
32671,20241001,106,11,3,14,1138,14350.18,5574.13,8776.05,0
32672,20241001,106,11,3,15,5426,68421.86,25215.94,43205.92,0
32673,20241001,107,11,3,1,2915,21775.05,8087.74,13687.31,0
32674,20241001,107,11,3,2,1188,8874.36,3235.36,5639.0,0
32675,20241001,107,11,3,3,2663,19892.61,7115.66,12776.95,0
32676,20241001,107,11,3,4,3325,24837.75,8870.71,15967.04,0
32677,20241001,107,11,3,5,4377,32696.19,12805.28,19890.91,0
32678,20241001,107,11,3,6,2093,15634.71,5750.95,9883.76,0
32679,20241001,107,11,3,8,5581,41690.07,15220.02,26470.05,0
32680,20241001,107,11,3,9,4481,33473.07,12326.94,21146.13,0
32681,20241001,107,11,3,10,2345,17517.15,5977.18,11539.97,0
32682,20241001,107,11,3,11,2484,18555.48,6263.42,12292.06,0
32683,20241001,107,11,3,12,1082,8082.54,2957.98,5124.56,0
32684,20241001,107,11,3,13,4910,36677.7,12529.26,24148.44,0
32685,20241001,107,11,3,14,4232,31613.04,9948.31,21664.73,0
32686,20241001,107,11,3,15,3702,27653.94,9706.09,17947.85,0
32687,20241001,107,11,3,16,2003,14962.41,5648.82,9313.59,0
32688,20241001,107,11,3,18,5087,37999.89,15037.51,22962.38,0
32689,20241001,108,11,3,2,698,5311.78,2114.2,3197.58,0
32690,20241001,108,11,3,3,2027,15425.47,4778.46,10647.01,0
32691,20241001,108,11,3,5,2814,21414.54,6998.16,14416.38,0
32692,20241001,108,11,3,6,5278,40165.58,14522.6,25642.98,0
32693,20241001,108,11,3,7,5899,44891.39,13847.95,31043.44,0
32694,20241001,108,11,3,10,1346,10243.06,3479.01,6764.05,0
32695,20241001,108,11,3,11,4031,30675.91,10161.96,20513.95,0
32696,20241001,108,11,3,12,4255,32380.55,9925.8,22454.75,0
32697,20241001,108,11,3,13,2537,19306.57,6627.31,12679.26,0
32698,20241001,108,11,3,14,2690,20470.9,6778.71,13692.19,0
32699,20241001,108,11,3,16,4334,32981.74,12187.24,20794.5,0
32700,20241001,108,11,3,17,2249,17114.89,6721.85,10393.04,0
32701,20241001,108,11,3,18,3850,29298.5,9811.46,19487.04,0
32702,20241001,109,11,3,1,3830,50594.3,16660.01,33934.29,0
32703,20241001,109,11,3,2,4065,53698.65,20397.86,33300.79,0
32704,20241001,109,11,3,3,2295,30316.95,10685.31,19631.64,0
32705,20241001,109,11,3,4,3393,44821.53,14706.73,30114.8,0
32706,20241001,109,11,3,5,4145,54755.45,18371.79,36383.66,0
32707,20241001,109,11,3,7,1526,20158.46,7884.47,12273.99,0
32708,20241001,109,11,3,9,3453,45614.13,16263.77,29350.36,0
32709,20241001,109,11,3,11,5414,71518.94,28260.27,43258.67,0
32710,20241001,109,11,3,13,4406,58203.26,20502.69,37700.57,0
32711,20241001,109,11,3,14,2576,34028.96,12057.62,21971.34,0
32712,20241001,109,11,3,16,945,12483.45,4940.3,7543.15,0
32713,20241001,109,11,3,17,1595,21069.95,7171.1,13898.85,0
32714,20241001,110,11,3,2,1808,25926.72,9890.45,16036.27,0
32715,20241001,110,11,3,3,3339,47881.26,16985.64,30895.62,0
32716,20241001,110,11,3,4,6099,87459.66,27000.52,60459.14,0
32717,20241001,110,11,3,5,2917,41829.78,15110.74,26719.04,0
32718,20241001,110,11,3,7,2568,36825.12,11377.15,25447.97,0
32719,20241001,110,11,3,8,2695,38646.3,14632.07,24014.23,0
32720,20241001,110,11,3,9,4116,59023.44,19649.16,39374.28,0
32721,20241001,110,11,3,10,4870,69835.8,21749.73,48086.07,0
32722,20241001,110,11,3,11,2314,33182.76,13043.69,20139.07,0
32723,20241001,110,11,3,12,3997,57316.98,21409.23,35907.75,0
32724,20241001,110,11,3,13,4923,70595.82,25325.27,45270.55,0
32725,20241001,110,11,3,15,2331,33426.54,10183.32,23243.22,0
32726,20241001,110,11,3,18,4616,66193.44,20678.54,45514.9,0
32727,20241001,111,11,3,2,3047,34278.75,11361.35,22917.4,0
32728,20241001,111,11,3,3,2548,28665.0,9627.95,19037.05,0
32729,20241001,111,11,3,4,4414,49657.5,15541.27,34116.23,0
32730,20241001,111,11,3,6,2111,23748.75,8298.26,15450.49,0
32731,20241001,111,11,3,7,1653,18596.25,6891.89,11704.36,0
32732,20241001,111,11,3,8,1834,20632.5,7975.7,12656.8,0
32733,20241001,111,11,3,9,4286,48217.5,15390.24,32827.26,0
32734,20241001,111,11,3,10,4891,55023.75,19506.64,35517.11,0
32735,20241001,111,11,3,11,5303,59658.75,22796.56,36862.19,0
32736,20241001,111,11,3,13,1201,13511.25,4105.54,9405.71,0
32737,20241001,111,11,3,14,1119,12588.75,3953.97,8634.78,0
32738,20241001,111,11,3,16,2695,30318.75,11017.28,19301.47,0
32739,20241001,111,11,3,17,791,8898.75,2886.32,6012.43,0
32740,20241001,112,11,3,1,2701,24417.04,8794.87,15622.17,0
32741,20241001,112,11,3,2,1902,17194.08,6131.49,11062.59,0
32742,20241001,112,11,3,6,4148,37497.92,12388.4,25109.52,0
32743,20241001,112,11,3,7,1816,16416.64,5741.07,10675.57,0
32744,20241001,112,11,3,8,4159,37597.36,11956.64,25640.72,0
32745,20241001,112,11,3,9,2205,19933.2,7069.89,12863.31,0
32746,20241001,112,11,3,10,2025,18306.0,6926.29,11379.71,0
32747,20241001,112,11,3,11,3828,34605.12,13615.94,20989.18,0
32748,20241001,112,11,3,12,3902,35274.08,11767.73,23506.35,0
32749,20241001,112,11,3,13,3032,27409.28,10308.98,17100.3,0
32750,20241001,112,11,3,14,5542,50099.68,19549.16,30550.52,0
32751,20241001,112,11,3,15,1688,15259.52,5302.3,9957.22,0
32752,20241001,112,11,3,16,2250,20340.0,6898.61,13441.39,0
32753,20241001,113,12,3,1,1732,13301.76,4543.88,8757.88,0
32754,20241001,113,12,3,3,5270,40473.6,15519.86,24953.74,0
32755,20241001,113,12,3,4,4143,31818.24,10461.77,21356.47,0
32756,20241001,113,12,3,5,4585,35212.8,12780.9,22431.9,0
32757,20241001,113,12,3,6,3350,25728.0,10034.64,15693.36,0
32758,20241001,113,12,3,7,3276,25159.68,8469.75,16689.93,0
32759,20241001,113,12,3,9,4425,33984.0,12200.84,21783.16,0
32760,20241001,113,12,3,10,898,6896.64,2280.04,4616.6,0
32761,20241001,113,12,3,12,1584,12165.12,3667.04,8498.08,0
32762,20241001,113,12,3,13,1772,13608.96,4669.11,8939.85,0
32763,20241001,113,12,3,14,1888,14499.84,5604.54,8895.3,0
32764,20241001,113,12,3,15,4895,37593.6,14841.26,22752.34,0
32765,20241001,113,12,3,16,1429,10974.72,3924.88,7049.84,0
32766,20241001,114,12,3,1,2109,19655.88,6968.4,12687.48,0
32767,20241001,114,12,3,3,1165,10857.8,3825.83,7031.97,0
32768,20241001,114,12,3,6,4421,41203.72,13494.04,27709.68,0
32769,20241001,114,12,3,8,602,5610.64,2031.87,3578.77,0
32770,20241001,114,12,3,9,2450,22834.0,7985.73,14848.27,0
32771,20241001,114,12,3,10,5009,46683.88,14107.27,32576.61,0
32772,20241001,114,12,3,11,2536,23635.52,8736.38,14899.14,0
32773,20241001,114,12,3,13,3465,32293.8,9691.11,22602.69,0
32774,20241001,114,12,3,14,2706,25219.92,7653.96,17565.96,0
32775,20241001,114,12,3,15,3466,32303.12,11713.28,20589.84,0
32776,20241001,115,12,3,2,4068,48571.92,17735.44,30836.48,0
32777,20241001,115,12,3,4,5475,65371.5,23947.46,41424.04,0
32778,20241001,115,12,3,6,549,6555.06,2451.03,4104.03,0
32779,20241001,115,12,3,7,5389,64344.66,24387.06,39957.6,0
32780,20241001,115,12,3,8,2140,25551.6,9153.16,16398.44,0
32781,20241001,115,12,3,10,5459,65180.46,22237.89,42942.57,0
32782,20241001,115,12,3,12,4777,57037.38,19561.64,37475.74,0
32783,20241001,115,12,3,13,3648,43557.12,13930.36,29626.76,0
32784,20241001,115,12,3,15,2036,24309.84,9566.79,14743.05,0
32785,20241001,115,12,3,16,1439,17181.66,6000.77,11180.89,0
32786,20241001,115,12,3,17,2252,26888.88,9787.57,17101.31,0
32787,20241001,116,12,3,1,4945,52070.85,18530.03,33540.82,0
32788,20241001,116,12,3,3,3923,41309.19,14234.18,27075.01,0
32789,20241001,116,12,3,4,1558,16405.74,5752.22,10653.52,0
32790,20241001,116,12,3,5,1516,15963.48,6098.84,9864.64,0
32791,20241001,116,12,3,6,658,6928.74,2306.13,4622.61,0
32792,20241001,116,12,3,7,4956,52186.68,19236.8,32949.88,0
32793,20241001,116,12,3,9,3523,37097.19,11244.81,25852.38,0
32794,20241001,116,12,3,12,4284,45110.52,14069.03,31041.49,0
32795,20241001,116,12,3,13,5550,58441.5,17678.86,40762.64,0
32796,20241001,116,12,3,14,3143,33095.79,12484.84,20610.95,0
32797,20241001,116,12,3,15,3086,32495.58,12369.07,20126.51,0
32798,20241001,116,12,3,17,3252,34243.56,10690.65,23552.91,0
32799,20241001,116,12,3,18,677,7128.81,2680.47,4448.34,0
32800,20241001,117,12,3,1,1939,20204.38,6213.27,13991.11,0
32801,20241001,117,12,3,2,523,5449.66,2174.78,3274.88,0
32802,20241001,117,12,3,3,2726,28404.92,11064.37,17340.55,0
32803,20241001,117,12,3,4,5469,56986.98,21676.92,35310.06,0
32804,20241001,117,12,3,5,6403,66719.26,22352.19,44367.07,0
32805,20241001,117,12,3,6,657,6845.94,2102.92,4743.02,0
32806,20241001,117,12,3,7,5012,52225.04,15967.45,36257.59,0
32807,20241001,117,12,3,8,3903,40669.26,14655.07,26014.19,0
32808,20241001,117,12,3,9,3011,31374.62,10373.13,21001.49,0
32809,20241001,117,12,3,10,1711,17828.62,7046.43,10782.19,0
32810,20241001,117,12,3,11,2553,26602.26,10609.18,15993.08,0
32811,20241001,117,12,3,12,3993,41607.06,12919.7,28687.36,0
32812,20241001,117,12,3,14,4561,47525.62,15578.9,31946.72,0
32813,20241001,117,12,3,15,3242,33781.64,10996.62,22785.02,0
32814,20241001,117,12,3,17,1015,10576.3,3463.84,7112.46,0
32815,20241001,117,12,3,18,3848,40096.16,13713.0,26383.16,0
32816,20241001,118,12,3,1,2332,30199.4,11666.55,18532.85,0
32817,20241001,118,12,3,3,4957,64193.15,21946.94,42246.21,0
32818,20241001,118,12,3,5,4367,56552.65,17465.48,39087.17,0
32819,20241001,118,12,3,6,4480,58016.0,22431.54,35584.46,0
32820,20241001,118,12,3,7,1299,16822.05,5122.01,11700.04,0
32821,20241001,118,12,3,8,1118,14478.1,4478.4,9999.7,0
32822,20241001,118,12,3,9,4394,56902.3,20347.07,36555.23,0
32823,20241001,118,12,3,11,2385,30885.75,9725.3,21160.45,0
32824,20241001,118,12,3,12,2444,31649.8,10721.19,20928.61,0
32825,20241001,118,12,3,13,2097,27156.15,9275.9,17880.25,0
32826,20241001,118,12,3,14,1856,24035.2,8111.24,15923.96,0
32827,20241001,118,12,3,17,2598,33644.1,13404.56,20239.54,0
32828,20241001,118,12,3,18,3974,51463.3,16495.85,34967.45,0
32829,20241101,1,1,1,1,1034,15003.34,7082.69,7920.65,0
32830,20241101,1,1,1,3,2725,39539.75,19025.36,20514.39,0
32831,20241101,1,1,1,4,3398,49304.98,23206.37,26098.61,0
32832,20241101,1,1,1,9,2204,31980.04,12928.88,19051.16,0
32833,20241101,1,1,1,10,2119,30746.69,14303.81,16442.88,0
32834,20241101,1,1,1,11,4749,68907.99,30413.87,38494.12,0
32835,20241101,1,1,1,12,5270,76467.7,34662.04,41805.66,0
32836,20241101,1,1,1,13,605,8778.55,4339.58,4438.97,0
32837,20241101,1,1,1,14,5679,82402.29,36558.73,45843.56,0
32838,20241101,1,1,1,15,4146,60158.46,27764.34,32394.12,0
32839,20241101,1,1,1,17,3502,50814.02,23258.95,27555.07,0
32840,20241101,1,1,1,18,4075,59128.25,25621.39,33506.86,0
32841,20241101,2,1,1,3,2666,29299.34,13217.01,16082.33,0
32842,20241101,2,1,1,4,2408,26463.92,12657.41,13806.51,0
32843,20241101,2,1,1,5,3346,36772.54,15739.0,21033.54,0
32844,20241101,2,1,1,7,641,7044.59,3043.69,4000.9,0
32845,20241101,2,1,1,8,2343,25749.57,10591.65,15157.92,0
32846,20241101,2,1,1,10,1469,16144.31,6862.57,9281.74,0
32847,20241101,2,1,1,11,5533,60807.67,29978.18,30829.49,0
32848,20241101,2,1,1,13,6408,70423.92,30830.57,39593.35,0
32849,20241101,2,1,1,14,4468,49103.32,20450.3,28653.02,0
32850,20241101,2,1,1,15,2511,27595.89,12807.68,14788.21,0
32851,20241101,2,1,1,16,946,10396.54,4465.28,5931.26,0
32852,20241101,2,1,1,17,3476,38201.24,16542.14,21659.1,0
32853,20241101,2,1,1,18,1722,18924.78,8649.27,10275.51,0
32854,20241101,3,1,1,2,3471,22769.76,10367.29,12402.47,0
32855,20241101,3,1,1,3,2942,19299.52,9116.74,10182.78,0
32856,20241101,3,1,1,4,990,6494.4,2648.07,3846.33,0
32857,20241101,3,1,1,5,1926,12634.56,5790.32,6844.24,0
32858,20241101,3,1,1,6,1957,12837.92,6241.14,6596.78,0
32859,20241101,3,1,1,8,1204,7898.24,3733.07,4165.17,0
32860,20241101,3,1,1,10,2285,14989.6,7406.19,7583.41,0
32861,20241101,3,1,1,11,3005,19712.8,8915.27,10797.53,0
32862,20241101,3,1,1,12,2686,17620.16,8355.71,9264.45,0
32863,20241101,3,1,1,13,1019,6684.64,3213.6,3471.04,0
32864,20241101,3,1,1,14,4030,26436.8,12750.48,13686.32,0
32865,20241101,3,1,1,16,1031,6763.36,3218.4,3544.96,0
32866,20241101,3,1,1,17,4807,31533.92,15623.96,15909.96,0
32867,20241101,4,1,1,1,5026,68655.16,28632.2,40022.96,0
32868,20241101,4,1,1,2,2356,32182.96,15792.14,16390.82,0
32869,20241101,4,1,1,3,904,12348.64,5372.06,6976.58,0
32870,20241101,4,1,1,8,2221,30338.86,14330.69,16008.17,0
32871,20241101,4,1,1,10,4033,55090.78,22455.52,32635.26,0
32872,20241101,4,1,1,16,4226,57727.16,27844.6,29882.56,0
32873,20241101,4,1,1,17,2354,32155.64,14067.33,18088.31,0
32874,20241101,5,1,1,1,2348,28363.84,13513.76,14850.08,0
32875,20241101,5,1,1,2,5311,64156.88,29976.92,34179.96,0
32876,20241101,5,1,1,3,1425,17214.0,8365.11,8848.89,0
32877,20241101,5,1,1,4,1533,18518.64,9005.21,9513.43,0
32878,20241101,5,1,1,8,803,9700.24,4014.84,5685.4,0
32879,20241101,5,1,1,9,6267,75705.36,31776.57,43928.79,0
32880,20241101,5,1,1,10,5326,64338.08,28609.84,35728.24,0
32881,20241101,5,1,1,11,4030,48682.4,21197.58,27484.82,0
32882,20241101,5,1,1,12,2190,26455.2,11349.75,15105.45,0
32883,20241101,5,1,1,13,4393,53067.44,23386.69,29680.75,0
32884,20241101,5,1,1,14,3472,41941.76,19088.3,22853.46,0
32885,20241101,5,1,1,15,879,10618.32,4498.81,6119.51,0
32886,20241101,5,1,1,16,1958,23652.64,10257.02,13395.62,0
32887,20241101,5,1,1,17,999,12067.92,5520.61,6547.31,0
32888,20241101,5,1,1,18,3352,40492.16,19707.8,20784.36,0
32889,20241101,6,1,1,1,971,14273.7,7133.2,7140.5,0
32890,20241101,6,1,1,2,1522,22373.4,9513.07,12860.33,0
32891,20241101,6,1,1,4,3684,54154.8,23637.05,30517.75,0
32892,20241101,6,1,1,6,4298,63180.6,28072.77,35107.83,0
32893,20241101,6,1,1,7,2587,38028.9,15650.1,22378.8,0
32894,20241101,6,1,1,8,4152,61034.4,29646.93,31387.47,0
32895,20241101,6,1,1,9,1464,21520.8,9775.0,11745.8,0
32896,20241101,6,1,1,11,1890,27783.0,11427.07,16355.93,0
32897,20241101,6,1,1,13,6139,90243.3,43226.75,47016.55,0
32898,20241101,6,1,1,14,2823,41498.1,20070.05,21428.05,0
32899,20241101,6,1,1,16,5490,80703.0,40292.79,40410.21,0
32900,20241101,6,1,1,17,3413,50171.1,24077.16,26093.94,0
32901,20241101,6,1,1,18,5470,80409.0,39530.25,40878.75,0
32902,20241101,7,1,1,1,4405,31363.6,14127.84,17235.76,0
32903,20241101,7,1,1,3,2832,20163.84,9987.76,10176.08,0
32904,20241101,7,1,1,4,1618,11520.16,5128.93,6391.23,0
32905,20241101,7,1,1,5,6211,44222.32,20740.0,23482.32,0
32906,20241101,7,1,1,6,5860,41723.2,17936.12,23787.08,0
32907,20241101,7,1,1,8,3326,23681.12,10282.88,13398.24,0
32908,20241101,7,1,1,11,4398,31313.76,13445.59,17868.17,0
32909,20241101,7,1,1,12,1730,12317.6,5575.36,6742.24,0
32910,20241101,7,1,1,14,2477,17636.24,7545.83,10090.41,0
32911,20241101,7,1,1,16,2258,16076.96,6503.6,9573.36,0
32912,20241101,7,1,1,17,1740,12388.8,6186.75,6202.05,0
32913,20241101,7,1,1,18,6153,43809.36,18851.52,24957.84,0
32914,20241101,8,1,1,1,4976,33986.08,16808.85,17177.23,0
32915,20241101,8,1,1,4,4496,30707.68,15258.74,15448.94,0
32916,20241101,8,1,1,6,2203,15046.49,6317.04,8729.45,0
32917,20241101,8,1,1,7,3696,25243.68,12287.18,12956.5,0
32918,20241101,8,1,1,8,3607,24635.81,12119.37,12516.44,0
32919,20241101,8,1,1,11,5774,39436.42,16598.27,22838.15,0
32920,20241101,8,1,1,12,1669,11399.27,5431.17,5968.1,0
32921,20241101,8,1,1,13,2603,17778.49,7333.15,10445.34,0
32922,20241101,8,1,1,14,5532,37783.56,15282.68,22500.88,0
32923,20241101,8,1,1,16,2243,15319.69,6173.82,9145.87,0
32924,20241101,8,1,1,17,1661,11344.63,4766.53,6578.1,0
32925,20241101,8,1,1,18,5938,40556.54,16708.01,23848.53,0
32926,20241101,9,1,1,1,968,9922.0,4715.94,5206.06,0
32927,20241101,9,1,1,2,2099,21514.75,10342.87,11171.88,0
32928,20241101,9,1,1,3,3070,31467.5,13374.4,18093.1,0
32929,20241101,9,1,1,5,4745,48636.25,24026.75,24609.5,0
32930,20241101,9,1,1,7,3043,31190.75,12633.38,18557.37,0
32931,20241101,9,1,1,9,4721,48390.25,19881.95,28508.3,0
32932,20241101,9,1,1,10,2249,23052.25,10804.68,12247.57,0
32933,20241101,9,1,1,11,4045,41461.25,20107.69,21353.56,0
32934,20241101,9,1,1,12,5204,53341.0,25997.7,27343.3,0
32935,20241101,9,1,1,13,2073,21248.25,10426.06,10822.19,0
32936,20241101,9,1,1,15,1651,16922.75,7350.51,9572.24,0
32937,20241101,9,1,1,16,3000,30750.0,14063.37,16686.63,0
32938,20241101,9,1,1,17,2840,29110.0,14310.34,14799.66,0
32939,20241101,9,1,1,18,3578,36674.5,16371.45,20303.05,0
32940,20241101,10,1,1,1,4420,34962.2,14232.76,20729.44,0
32941,20241101,10,1,1,2,3165,25035.15,10554.96,14480.19,0
32942,20241101,10,1,1,3,882,6976.62,3174.64,3801.98,0
32943,20241101,10,1,1,5,5164,40847.24,18183.51,22663.73,0
32944,20241101,10,1,1,7,1008,7973.28,3370.72,4602.56,0
32945,20241101,10,1,1,8,3725,29464.75,11789.03,17675.72,0
32946,20241101,10,1,1,9,2543,20115.13,9090.74,11024.39,0
32947,20241101,10,1,1,10,4358,34471.78,15529.42,18942.36,0
32948,20241101,10,1,1,12,5412,42808.92,20093.51,22715.41,0
32949,20241101,10,1,1,15,2806,22195.46,9798.08,12397.38,0
32950,20241101,10,1,1,17,6856,54230.96,22937.47,31293.49,0
32951,20241101,10,1,1,18,2628,20787.48,9938.51,10848.97,0
32952,20241101,11,1,1,1,3314,21176.46,9515.49,11660.97,0
32953,20241101,11,1,1,2,1185,7572.15,3407.14,4165.01,0
32954,20241101,11,1,1,3,3024,19323.36,8760.55,10562.81,0
32955,20241101,11,1,1,6,1551,9910.89,4835.24,5075.65,0
32956,20241101,11,1,1,7,856,5469.84,2221.77,3248.07,0
32957,20241101,11,1,1,10,5218,33343.02,15866.06,17476.96,0
32958,20241101,11,1,1,11,1879,12006.81,5894.6,6112.21,0
32959,20241101,11,1,1,12,1442,9214.38,4256.55,4957.83,0
32960,20241101,11,1,1,13,3648,23310.72,11611.01,11699.71,0
32961,20241101,11,1,1,14,4960,31694.4,13558.11,18136.29,0
32962,20241101,11,1,1,15,5872,37522.08,15456.05,22066.03,0
32963,20241101,11,1,1,16,733,4683.87,1932.72,2751.15,0
32964,20241101,11,1,1,17,6632,42378.48,21138.25,21240.23,0
32965,20241101,11,1,1,18,688,4396.32,2161.62,2234.7,0
32966,20241101,12,1,1,1,3246,28110.36,11775.6,16334.76,0
32967,20241101,12,1,1,2,3570,30916.2,14706.53,16209.67,0
32968,20241101,12,1,1,3,3283,28430.78,12331.43,16099.35,0
32969,20241101,12,1,1,4,2784,24109.44,10261.35,13848.09,0
32970,20241101,12,1,1,6,4969,43031.54,19953.46,23078.08,0
32971,20241101,12,1,1,7,629,5447.14,2256.51,3190.63,0
32972,20241101,12,1,1,9,812,7031.92,3148.82,3883.1,0
32973,20241101,12,1,1,11,4407,38164.62,15725.98,22438.64,0
32974,20241101,12,1,1,12,2055,17796.3,8742.25,9054.05,0
32975,20241101,12,1,1,13,3069,26577.54,13275.16,13302.38,0
32976,20241101,12,1,1,14,5905,51137.3,23593.14,27544.16,0
32977,20241101,12,1,1,15,2246,19450.36,9353.88,10096.48,0
32978,20241101,12,1,1,16,740,6408.4,2801.58,3606.82,0
32979,20241101,12,1,1,18,4737,41022.42,17782.92,23239.5,0
32980,20241101,13,1,1,2,4705,60459.25,29484.36,30974.89,0
32981,20241101,13,1,1,3,1708,21947.8,9068.87,12878.93,0
32982,20241101,13,1,1,5,3118,40066.3,18487.76,21578.54,0
32983,20241101,13,1,1,6,4589,58968.65,27064.35,31904.3,0
32984,20241101,13,1,1,7,1782,22898.7,10856.15,12042.55,0
32985,20241101,13,1,1,8,1570,20174.5,9504.38,10670.12,0
32986,20241101,13,1,1,11,3156,40554.6,19289.85,21264.75,0
32987,20241101,13,1,1,14,1283,16486.55,8218.54,8268.01,0
32988,20241101,13,1,1,15,2727,35041.95,14880.29,20161.66,0
32989,20241101,13,1,1,16,2873,36918.05,17743.37,19174.68,0
32990,20241101,13,1,1,17,6035,77549.75,37304.99,40244.76,0
32991,20241101,13,1,1,18,4438,57028.3,27051.72,29976.58,0
32992,20241101,14,1,1,1,4348,44088.72,20516.43,23572.29,0
32993,20241101,14,1,1,2,4729,47952.06,20328.72,27623.34,0
32994,20241101,14,1,1,4,5572,56500.08,26030.71,30469.37,0
32995,20241101,14,1,1,5,2869,29091.66,13168.76,15922.9,0
32996,20241101,14,1,1,6,6158,62442.12,29401.71,33040.41,0
32997,20241101,14,1,1,7,3719,37710.66,17538.23,20172.43,0
32998,20241101,14,1,1,8,5925,60079.5,27325.61,32753.89,0
32999,20241101,14,1,1,10,4409,44707.26,19329.2,25378.06,0
33000,20241101,14,1,1,12,5384,54593.76,23992.55,30601.21,0
33001,20241101,14,1,1,15,3882,39363.48,18496.13,20867.35,0
33002,20241101,14,1,1,16,4821,48884.94,22329.1,26555.84,0
33003,20241101,14,1,1,17,5414,54897.96,24453.33,30444.63,0
33004,20241101,14,1,1,18,1774,17988.36,8401.4,9586.96,0
33005,20241101,15,2,1,1,3085,16844.1,7182.52,9661.58,0
33006,20241101,15,2,1,2,4130,22549.8,10374.81,12174.99,0
33007,20241101,15,2,1,3,6702,36592.92,15557.36,21035.56,0
33008,20241101,15,2,1,5,2224,12143.04,5774.03,6369.01,0
33009,20241101,15,2,1,7,2832,15462.72,7584.36,7878.36,0
33010,20241101,15,2,1,8,1835,10019.1,4132.9,5886.2,0
33011,20241101,15,2,1,11,1840,10046.4,4178.6,5867.8,0
33012,20241101,15,2,1,12,1678,9161.88,4042.59,5119.29,0
33013,20241101,15,2,1,13,1827,9975.42,4939.53,5035.89,0
33014,20241101,15,2,1,14,4420,24133.2,11502.53,12630.67,0
33015,20241101,15,2,1,15,3056,16685.76,7241.74,9444.02,0
33016,20241101,15,2,1,16,4202,22942.92,9900.27,13042.65,0
33017,20241101,15,2,1,18,3300,18018.0,8844.15,9173.85,0
33018,20241101,16,2,1,1,4012,26920.52,13246.86,13673.66,0
33019,20241101,16,2,1,3,3471,23290.41,10310.48,12979.93,0
33020,20241101,16,2,1,6,1355,9092.05,4498.07,4593.98,0
33021,20241101,16,2,1,11,2648,17768.08,7137.78,10630.3,0
33022,20241101,16,2,1,12,3205,21505.55,9664.66,11840.89,0
33023,20241101,16,2,1,13,2891,19398.61,9041.45,10357.16,0
33024,20241101,16,2,1,14,1067,7159.57,3483.61,3675.96,0
33025,20241101,16,2,1,16,1103,7401.13,3441.22,3959.91,0
33026,20241101,16,2,1,17,5730,38448.3,16349.26,22099.04,0
33027,20241101,17,2,1,1,3988,57786.12,28342.65,29443.47,0
33028,20241101,17,2,1,2,2504,36282.96,15299.33,20983.63,0
33029,20241101,17,2,1,3,2349,34037.01,16152.75,17884.26,0
33030,20241101,17,2,1,6,2646,38340.54,15777.68,22562.86,0
33031,20241101,17,2,1,7,3277,47483.73,20365.53,27118.2,0
33032,20241101,17,2,1,8,1026,14866.74,6186.56,8680.18,0
33033,20241101,17,2,1,9,2656,38485.44,16585.75,21899.69,0
33034,20241101,17,2,1,10,5807,84143.43,38063.81,46079.62,0
33035,20241101,17,2,1,12,4308,62422.92,28107.16,34315.76,0
33036,20241101,17,2,1,13,3618,52424.82,21848.39,30576.43,0
33037,20241101,17,2,1,14,3865,56003.85,23876.45,32127.4,0
33038,20241101,17,2,1,15,999,14475.51,6336.09,8139.42,0
33039,20241101,17,2,1,16,2648,38369.52,18404.37,19965.15,0
33040,20241101,17,2,1,17,4258,61698.42,30122.99,31575.43,0
33041,20241101,17,2,1,18,2500,36225.0,15533.9,20691.1,0
33042,20241101,18,2,1,1,1294,16925.52,8239.4,8686.12,0
33043,20241101,18,2,1,2,4397,57512.76,28105.85,29406.91,0
33044,20241101,18,2,1,5,4064,53157.12,25270.57,27886.55,0
33045,20241101,18,2,1,6,5278,69036.24,29176.94,39859.3,0
33046,20241101,18,2,1,7,5221,68290.68,27559.4,40731.28,0
33047,20241101,18,2,1,9,2325,30411.0,12307.07,18103.93,0
33048,20241101,18,2,1,10,1016,13289.28,5468.96,7820.32,0
33049,20241101,18,2,1,11,3286,42980.88,18914.25,24066.63,0
33050,20241101,18,2,1,12,2304,30136.32,14993.14,15143.18,0
33051,20241101,18,2,1,13,957,12517.56,5779.48,6738.08,0
33052,20241101,18,2,1,14,4407,57643.56,23639.01,34004.55,0
33053,20241101,18,2,1,15,778,10176.24,4912.5,5263.74,0
33054,20241101,18,2,1,17,5950,77826.0,31612.62,46213.38,0
33055,20241101,18,2,1,18,4229,55315.32,27182.33,28132.99,0
33056,20241101,19,2,1,1,1636,9783.28,4281.12,5502.16,0
33057,20241101,19,2,1,2,1200,7176.0,3266.84,3909.16,0
33058,20241101,19,2,1,3,5004,29923.92,13254.2,16669.72,0
33059,20241101,19,2,1,4,3747,22407.06,10682.42,11724.64,0
33060,20241101,19,2,1,6,3259,19488.82,8300.15,11188.67,0
33061,20241101,19,2,1,8,5261,31460.78,14845.91,16614.87,0
33062,20241101,19,2,1,10,3929,23495.42,11293.71,12201.71,0
33063,20241101,19,2,1,12,5855,35012.9,17183.7,17829.2,0
